_id,user,date,type,data.status,data.trama,createdAt,updatedAt,__v
65491b1bbe6419ef87b1849c,214000800304029,2023-11-06T17:57:15.000Z,TRA_T,online,119;82;4;1699289881661;41.3467562199;2.1487605572;3;0;0;0;0;0,2023-11-06T16:58:03.104Z,2023-11-06T16:58:03.104Z,0
65491b1bbe6419ef87b1849a,214000800304001,2023-11-06T17:57:03.000Z,TRA_T,online,119;82;4;1699289881664;41.3813245296;2.1865689754;3;0;0;0;0;0,2023-11-06T16:58:03.039Z,2023-11-06T16:58:03.039Z,0
65491b1bbe6419ef87b18498,214000800304042,2023-11-06T17:50:32.000Z,TRA_T,online,119;82;4;1699289881654;41.3734388351;2.1777498722;3;0;0;0;0;0,2023-11-06T16:58:03.013Z,2023-11-06T16:58:03.013Z,0
65491b1abe6419ef87b18496,214000800304021,2023-11-06T17:53:19.000Z,TRA_T,online,119;82;4;1699289881658;41.3737928867;2.1784687042;3;0;0;0;0;0,2023-11-06T16:58:02.996Z,2023-11-06T16:58:02.996Z,0
65491b1abe6419ef87b18494,214000800304024,2023-11-06T17:57:39.000Z,TRA_T,online,119;82;4;1699289881661;41.3813245296;2.1858608723;3;0;0;0;0;0,2023-11-06T16:58:02.988Z,2023-11-06T16:58:02.988Z,0
65491b1abe6419ef87b18492,214000800304019,2023-11-06T17:57:14.000Z,TRA_T,online,119;82;4;1699289881652;41.3367462158;2.1429562569;3;0;0;0;0;0,2023-11-06T16:58:02.980Z,2023-11-06T16:58:02.980Z,0
65491b1abe6419ef87b18490,214000800304043,2023-11-06T17:57:58.000Z,TRA_T,online,119;82;4;1699289881985;41.3754022121;2.1871805191;3;0;0;0;0;0,2023-11-06T16:58:02.274Z,2023-11-06T16:58:02.274Z,0
65491b1abe6419ef87b1848e,214000800300014,2023-11-06T17:57:51.000Z,TRA_T,online,119;82;4;1699289881825;41.3736534119;2.1782004833;3;0;1;0;0;0,2023-11-06T16:58:02.239Z,2023-11-06T16:58:02.239Z,0
65491b1abe6419ef87b1848c,214000800304003,2023-11-06T17:57:44.000Z,TRA_T,online,119;82;4;1699289881823;41.3737285137;2.1783185005;3;0;0;0;0;0,2023-11-06T16:58:02.215Z,2023-11-06T16:58:02.215Z,0
65491b1abe6419ef87b1848a,214000800304033,2023-11-06T17:57:49.000Z,TRA_T,online,119;82;4;1699289881667;41.3467240334;2.1487176418;3;0;0;0;0;0,2023-11-06T16:58:02.204Z,2023-11-06T16:58:02.204Z,0
65491b1abe6419ef87b18488,350544500731230,2023-11-06T16:58:02.201Z,TLK_T,offline,119;82;true;1699289876000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65529|184;0;65527|185;0;65524|187;0;5|190;0;0|172;0;12794|201;0;4032|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:58:02.202Z,2023-11-06T16:58:02.202Z,0
65491b1abe6419ef87b18486,214000800304002,2023-11-06T17:57:47.000Z,TRA_T,online,119;82;4;1699289881674;41.359051466;2.1798205376;3;0;0;0;0;0,2023-11-06T16:58:02.188Z,2023-11-06T16:58:02.188Z,0
65491b1abe6419ef87b18484,214000800304005,2023-11-06T17:57:41.000Z,TRA_T,online,119;82;4;1699289881682;41.3733422756;2.1786725521;3;0;3;0;0;0,2023-11-06T16:58:02.181Z,2023-11-06T16:58:02.181Z,0
65491b15be6419ef87b18482,350544500731230,2023-11-06T16:57:57.795Z,TLK_T,offline,119;82;true;1699289873000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65521|184;0;65528|185;0;65525|187;0;5|190;0;0|172;0;12799|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:57.797Z,2023-11-06T16:57:57.797Z,0
65491b11be6419ef87b18480,350544500731230,2023-11-06T16:57:53.704Z,TLK_T,offline,119;82;true;1699289871000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65528|184;0;65527|185;0;65525|187;0;5|190;0;0|172;0;12794|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:53.706Z,2023-11-06T16:57:53.706Z,0
65491b0fbe6419ef87b1847e,350544500731230,2023-11-06T16:57:51.165Z,TLK_T,offline,119;82;true;1699289869000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65528|184;0;65528|185;0;65527|187;0;5|190;0;0|172;0;12802|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:51.166Z,2023-11-06T16:57:51.166Z,0
65491b0dbe6419ef87b1847c,350544500731230,2023-11-06T16:57:49.366Z,TLK_T,offline,119;82;true;1699289867000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65527|184;0;65522|185;0;65525|187;0;5|190;0;0|172;0;12789|201;0;4030|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:49.367Z,2023-11-06T16:57:49.367Z,0
65491b0abe6419ef87b1847a,350544500731230,2023-11-06T16:57:46.878Z,TLK_T,offline,119;82;true;1699289865000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65528|184;0;65526|185;0;65517|187;0;5|190;0;0|172;0;12786|201;0;4030|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:46.879Z,2023-11-06T16:57:46.879Z,0
65491b09be6419ef87b18478,350544500731230,2023-11-06T16:57:45.358Z,TLK_T,offline,119;82;true;1699289863000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65519|184;0;65523|185;0;65531|187;0;5|190;0;0|172;0;12788|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:45.360Z,2023-11-06T16:57:45.360Z,0
65491b06be6419ef87b18476,350544500731230,2023-11-06T16:57:42.745Z,TLK_T,offline,119;82;true;1699289860000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65526|184;0;65520|185;0;65520|187;0;5|190;0;0|172;0;12785|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:42.747Z,2023-11-06T16:57:42.747Z,0
65491b04be6419ef87b18474,350544500731230,2023-11-06T16:57:40.694Z,TLK_T,offline,119;82;true;1699289858000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65525|184;0;65526|185;0;65527|187;0;5|190;0;0|172;0;12791|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:40.695Z,2023-11-06T16:57:40.695Z,0
65491b02be6419ef87b18472,350544500731230,2023-11-06T16:57:38.957Z,TLK_T,offline,119;82;true;1699289857000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65526|184;0;65523|185;0;65520|187;0;5|190;0;0|172;0;12787|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:38.958Z,2023-11-06T16:57:38.958Z,0
65491b01be6419ef87b18470,350544500731230,2023-11-06T16:57:37.419Z,TLK_T,offline,119;82;true;1699289855000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65525|184;0;65522|185;0;65518|187;0;5|190;0;0|172;0;12789|201;0;4030|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:37.420Z,2023-11-06T16:57:37.420Z,0
65491affbe6419ef87b1846e,350544500731230,2023-11-06T16:57:35.216Z,TLK_T,offline,119;82;true;1699289853000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65527|184;0;65527|185;0;65525|187;0;5|190;0;0|172;0;12783|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:35.217Z,2023-11-06T16:57:35.217Z,0
65491afdbe6419ef87b1846c,350544500731230,2023-11-06T16:57:33.360Z,TLK_T,offline,119;82;true;1699289851000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65522|184;0;65526|185;0;65522|187;0;5|190;0;0|172;0;12790|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:33.361Z,2023-11-06T16:57:33.361Z,0
65491afbbe6419ef87b1846a,350544500731230,2023-11-06T16:57:31.546Z,TLK_T,offline,119;82;true;1699289849000;41.4032166;2.02462;3;35;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65524|184;0;65521|185;0;65525|187;0;5|190;0;0|172;0;12787|201;0;4029|202;0;0|203;0;1|214;0;2|287;0;0|311;0;9|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:31.546Z,2023-11-06T16:57:31.546Z,0
65491afabe6419ef87b18468,350544500731230,2023-11-06T16:57:30.636Z,TLK_T,offline,119;82;true;1699289847000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65529|184;0;65525|185;0;65519|187;0;5|190;0;0|172;0;12798|201;0;4032|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:30.637Z,2023-11-06T16:57:30.637Z,0
65491af9be6419ef87b18466,350544500731230,2023-11-06T16:57:29.202Z,TLK_T,offline,119;82;true;1699289841000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65526|184;0;65526|185;0;65524|187;0;5|190;0;0|172;0;12798|201;0;4032|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:29.204Z,2023-11-06T16:57:29.204Z,0
65491af2be6419ef87b18464,350544500731230,2023-11-06T16:57:22.251Z,TLK_T,offline,119;82;true;1699289840000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65529|184;0;65528|185;0;65517|187;0;5|190;0;0|172;0;12787|201;0;4032|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:22.253Z,2023-11-06T16:57:22.253Z,0
65491af0be6419ef87b18462,350544500731230,2023-11-06T16:57:20.420Z,TLK_T,offline,119;82;true;1699289838000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65520|184;0;65523|185;0;65523|187;0;5|190;0;0|172;0;12791|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:20.422Z,2023-11-06T16:57:20.422Z,0
65491aeebe6419ef87b18460,350544500731230,2023-11-06T16:57:18.661Z,TLK_T,offline,119;82;true;1699289836000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65523|184;0;65522|185;0;65524|187;0;5|190;0;0|172;0;12782|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:18.662Z,2023-11-06T16:57:18.662Z,0
65491aecbe6419ef87b1845e,350544500731230,2023-11-06T16:57:16.940Z,TLK_T,offline,119;82;true;1699289834000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65526|184;0;65528|185;0;65527|187;0;5|190;0;0|172;0;12786|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:16.942Z,2023-11-06T16:57:16.942Z,0
65491aeabe6419ef87b1845c,350544500731230,2023-11-06T16:57:14.240Z,TLK_T,offline,119;82;true;1699289832000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65525|184;0;65524|185;0;65531|187;0;5|190;0;0|172;0;12787|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:14.241Z,2023-11-06T16:57:14.241Z,0
65491ae8be6419ef87b1845a,350544500731230,2023-11-06T16:57:12.274Z,TLK_T,offline,119;82;true;1699289830000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65526|184;0;65523|185;0;65522|187;0;5|190;0;0|172;0;12789|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:12.275Z,2023-11-06T16:57:12.275Z,0
65491ae7be6419ef87b18458,350544500731230,2023-11-06T16:57:11.258Z,TLK_T,offline,119;82;true;1699289828000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65522|184;0;65528|185;0;65521|187;0;5|190;0;0|172;0;12795|201;0;4032|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:11.259Z,2023-11-06T16:57:11.259Z,0
65491ae6be6419ef87b18456,350544500731230,2023-11-06T16:57:10.432Z,TLK_T,offline,119;82;true;1699289827000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65526|184;0;65522|185;0;65525|187;0;5|190;0;0|172;0;12786|201;0;4030|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:10.434Z,2023-11-06T16:57:10.434Z,0
65491ae3be6419ef87b18454,350544500731230,2023-11-06T16:57:07.129Z,TLK_T,offline,119;82;true;1699289822000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65520|184;0;65523|185;0;65523|187;0;5|190;0;0|172;0;12799|201;0;4032|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:07.130Z,2023-11-06T16:57:07.130Z,0
65491adebe6419ef87b18452,350544500731230,2023-11-06T16:57:02.887Z,TLK_T,offline,119;82;true;1699289820000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65513|184;0;65528|185;0;65527|187;0;5|190;0;0|172;0;12787|201;0;4030|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:02.887Z,2023-11-06T16:57:02.887Z,0
65491adebe6419ef87b18450,214000800304024,2023-11-06T17:55:53.000Z,TRA_T,online,119;82;4;1699289821389;41.3812601566;2.1859252453;3;0;0;0;0;0,2023-11-06T16:57:02.884Z,2023-11-06T16:57:02.884Z,0
65491adebe6419ef87b1844e,214000800304001,2023-11-06T17:55:58.000Z,TRA_T,online,119;82;4;1699289821391;41.3812816143;2.1866226196;3;0;0;0;0;0,2023-11-06T16:57:02.882Z,2023-11-06T16:57:02.882Z,0
65491adebe6419ef87b1844c,214000800304014,2023-11-06T17:56:57.000Z,TRA_T,online,119;82;4;1699289821395;41.3609719276;2.1716988087;3;0;0;0;0;0,2023-11-06T16:57:02.874Z,2023-11-06T16:57:02.874Z,0
65491adebe6419ef87b1844a,214000800304021,2023-11-06T17:53:19.000Z,TRA_T,online,119;82;4;1699289821397;41.3737928867;2.1784687042;3;0;0;0;0;0,2023-11-06T16:57:02.868Z,2023-11-06T16:57:02.868Z,0
65491adebe6419ef87b18448,214000800304019,2023-11-06T17:56:52.000Z,TRA_T,online,119;82;4;1699289821387;41.3393318653;2.1447587013;3;0;0;0;0;0,2023-11-06T16:57:02.857Z,2023-11-06T16:57:02.857Z,0
65491adebe6419ef87b18446,214000800304007,2023-11-06T17:56:51.000Z,TRA_T,online,119;82;4;1699289821396;41.3394606113;2.1447694302;3;0;0;0;0;0,2023-11-06T16:57:02.807Z,2023-11-06T16:57:02.807Z,0
65491adebe6419ef87b18444,214000800304059,2023-11-06T17:54:35.000Z,TRA_T,online,119;82;4;1699289821392;41.3058793545;2.1345019341;3;0;0;0;0;0,2023-11-06T16:57:02.806Z,2023-11-06T16:57:02.806Z,0
65491adebe6419ef87b18442,214000800304025,2023-11-06T17:56:32.000Z,TRA_T,online,119;82;4;1699289821394;41.305847168;2.1346414089;3;0;0;0;0;0,2023-11-06T16:57:02.804Z,2023-11-06T16:57:02.804Z,0
65491adebe6419ef87b18440,214000800304042,2023-11-06T17:50:32.000Z,TRA_T,online,119;82;4;1699289821393;41.3734388351;2.1777498722;3;0;0;0;0;0,2023-11-06T16:57:02.787Z,2023-11-06T16:57:02.787Z,0
65491adebe6419ef87b1843e,214000800304044,2023-11-06T17:56:30.000Z,TRA_T,online,119;82;4;1699289821386;41.3326048851;2.1399843693;3;0;0;0;0;0,2023-11-06T16:57:02.777Z,2023-11-06T16:57:02.777Z,0
65491adebe6419ef87b1843c,214000800304003,2023-11-06T17:56:42.000Z,TRA_T,online,119;82;4;1699289821688;41.3737607002;2.178286314;3;0;0;0;0;0,2023-11-06T16:57:02.037Z,2023-11-06T16:57:02.037Z,0
65491adebe6419ef87b1843a,214000800304005,2023-11-06T17:55:45.000Z,TRA_T,online,119;82;4;1699289821690;41.3739860058;2.1784687042;3;0;1;0;0;0,2023-11-06T16:57:02.034Z,2023-11-06T16:57:02.034Z,0
65491adebe6419ef87b18438,214000800304033,2023-11-06T17:56:40.000Z,TRA_T,online,119;82;4;1699289821683;41.346745491;2.1487498283;3;0;1;0;0;0,2023-11-06T16:57:02.029Z,2023-11-06T16:57:02.029Z,0
65491addbe6419ef87b18436,214000800304002,2023-11-06T17:56:20.000Z,TRA_T,online,119;82;4;1699289821632;41.3592231274;2.1797132492;3;0;0;0;0;0,2023-11-06T16:57:01.896Z,2023-11-06T16:57:01.896Z,0
65491addbe6419ef87b18434,214000800300014,2023-11-06T17:56:57.000Z,TRA_T,online,119;82;4;1699289821518;41.3736534119;2.1782004833;3;0;1;0;0;0,2023-11-06T16:57:01.689Z,2023-11-06T16:57:01.689Z,0
65491addbe6419ef87b18432,214000800304043,2023-11-06T17:56:59.000Z,TRA_T,online,119;82;4;1699289821206;41.375412941;2.1872127056;3;0;0;0;0;0,2023-11-06T16:57:01.588Z,2023-11-06T16:57:01.588Z,0
65491adcbe6419ef87b18430,350544500731230,2023-11-06T16:57:00.199Z,TLK_T,offline,119;82;true;1699289817000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65527|184;0;65528|185;0;65524|187;0;5|190;0;0|172;0;12800|201;0;4032|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:57:00.201Z,2023-11-06T16:57:00.201Z,0
65491ad9be6419ef87b1842e,350544500731230,2023-11-06T16:56:57.776Z,TLK_T,offline,119;82;true;1699289815000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65526|184;0;65526|185;0;65524|187;0;5|190;0;0|172;0;12800|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:57.778Z,2023-11-06T16:56:57.778Z,0
65491ad7be6419ef87b1842c,350544500731230,2023-11-06T16:56:55.602Z,TLK_T,offline,119;82;true;1699289813000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65524|184;0;65519|185;0;65520|187;0;5|190;0;0|172;0;12797|201;0;4030|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:55.604Z,2023-11-06T16:56:55.604Z,0
65491ad5be6419ef87b1842a,350544500731230,2023-11-06T16:56:53.277Z,TLK_T,offline,119;82;true;1699289811000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65521|184;0;65523|185;0;65521|187;0;5|190;0;0|172;0;12795|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:53.279Z,2023-11-06T16:56:53.279Z,0
65491ad3be6419ef87b18428,350544500731230,2023-11-06T16:56:51.393Z,TLK_T,offline,119;82;true;1699289809000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65524|184;0;65528|185;0;65519|187;0;5|190;0;0|172;0;12800|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:51.394Z,2023-11-06T16:56:51.394Z,0
65491ad0be6419ef87b18426,350544500731230,2023-11-06T16:56:48.740Z,TLK_T,offline,119;82;true;1699289806000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65525|184;0;65526|185;0;65526|187;0;5|190;0;0|172;0;12785|201;0;4028|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:48.742Z,2023-11-06T16:56:48.742Z,0
65491acebe6419ef87b18424,350544500731230,2023-11-06T16:56:46.804Z,TLK_T,offline,119;82;true;1699289804000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65526|184;0;65522|185;0;65525|187;0;5|190;0;0|172;0;12787|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:46.806Z,2023-11-06T16:56:46.806Z,0
65491acdbe6419ef87b18422,350544500731230,2023-11-06T16:56:45.084Z,TLK_T,offline,119;82;true;1699289802000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65521|184;0;65524|185;0;65523|187;0;5|190;0;0|172;0;12795|201;0;4032|202;0;0|203;0;1|214;0;2|287;0;0|311;0;9|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:45.085Z,2023-11-06T16:56:45.085Z,0
65491acbbe6419ef87b18420,350544500731230,2023-11-06T16:56:43.101Z,TLK_T,offline,119;82;true;1699289801000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65515|184;0;65526|185;0;65525|187;0;5|190;0;0|172;0;12791|201;0;4030|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:43.103Z,2023-11-06T16:56:43.103Z,0
65491ac9be6419ef87b1841e,350544500731230,2023-11-06T16:56:41.118Z,TLK_T,offline,119;82;true;1699289798000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65525|184;0;65526|185;0;65528|187;0;5|190;0;0|172;0;12794|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;6|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:41.119Z,2023-11-06T16:56:41.119Z,0
65491ac8be6419ef87b1841c,350544500731230,2023-11-06T16:56:40.220Z,TLK_T,offline,119;82;true;1699289794000;41.4032166;2.02462;3;36;0;210|177;0;893108132|178;0;127063|179;0;153|180;0;1068231885|181;0;1000|182;0;3915442|183;0;65524|184;0;65526|185;0;65524|187;0;5|190;0;0|172;0;12795|201;0;4031|202;0;0|203;0;1|214;0;2|287;0;0|311;0;8|312;0;5|329;0;0|330;0;0|368;0;0|369;0;0|370;0;0|371;0;21401|404;0;0,2023-11-06T16:56:40.222Z,2023-11-06T16:56:40.222Z,0
